Código do Cliente,cod material,b2b_status,volume_hl,valor,data_doc,materialPackaging,brand,brand_desc,material,CEP_cliente
25538628,1046175,True,1.2179999999999997,553.33095,2022-06-24,2.0,105.0,Bonafont,Pet,17032020
25538628,2710446,True,11.479104,7760.85139,2022-06-24,4.0,72.0,Heineken,Vidro,17032020
25538628,2713896,True,0.061216,101.49944,2022-06-24,7.0,17.0,Amstel,Lata,17032020
24312576,2713503,True,0.09907199999999998,1065.1704,2022-06-24,4.0,17.0,Amstel,Vidro,45656572
18048060,2709378,True,0.037664,0.0,2022-06-24,7.0,107.0,Devassa,Lata,57062643
24312576,2710446,True,0.6900479999999999,2252.84456,2022-06-24,4.0,72.0,Heineken,Vidro,45656572
27129732,2701053,False,1.62288,692.80705,2022-06-24,4.0,97.0,Itubaina,Vidro,65065210
16380564,2711988,True,0.164808,209.03424,2022-06-24,4.0,72.0,Heineken,Vidro,41340170
16380564,2710434,True,0.064938,349.73952,2022-06-24,4.0,72.0,Heineken,Vidro,41340170
18048060,2710434,True,0.30922499999999997,792.0029999999999,2022-06-24,4.0,72.0,Heineken,Vidro,57062643
25538628,2713506,False,1.518336,0.0,2022-06-24,4.0,17.0,Amstel,Vidro,17032020
30221628,2710446,True,0.44798399999999994,753.61968,2023-06-02,4.0,72.0,Heineken,Vidro,56950971
30795300,2713506,True,0.46627199999999996,228.17907,2023-06-02,4.0,17.0,Amstel,Vidro,75101491
30795300,2713515,True,5.34114,2598.81853,2023-06-02,7.0,17.0,Amstel,Lata,75101491
12981552,2710446,False,1.7020799999999998,575.74002,2023-06-02,4.0,72.0,Heineken,Vidro,89805517
30795300,2710434,True,0.077578,134.937,2023-06-02,4.0,72.0,Heineken,Vidro,75101491
30795300,2701086,True,0.14974200000000001,55.688500000000005,2023-06-02,2.0,55.0,Skinka,Pet,75101491
16380564,2710446,True,0.046512,418.00875,2023-06-02,4.0,72.0,Heineken,Vidro,41340170
13021080,2710446,True,1.12608,550.62231,2023-06-02,4.0,72.0,Heineken,Vidro,41340170
16380564,2701053,True,0.7678079999999999,74.30994,2023-06-02,4.0,97.0,Itubaina,Vidro,41340170
30221628,2713506,True,0.5621759999999999,575.40157,2023-06-02,4.0,17.0,Amstel,Vidro,56950971
13021080,2709183,True,0.318816,88.78,2023-06-02,4.0,107.0,Devassa,Vidro,41340170
19620228,2707233,True,0.32644799999999996,208.13574,2021-08-10,4.0,33.0,Schin,Vidro,65065210
27828336,2707743,False,0.12707500000000002,230.85678,2021-08-10,4.0,52.0,Eisenbahn,Vidro,14021020
19620228,2707296,True,0.25104,44.42855,2021-08-10,4.0,33.0,Schin,Vidro,65065210
27828336,2711250,True,0.2667,126.83608000000001,2021-08-10,7.0,52.0,Eisenbahn,Lata,14021020
19620228,2709183,True,0.029292,0.0,2021-08-10,4.0,107.0,Devassa,Vidro,65065210
27828336,2701050,True,0.2178,61.04685,2021-08-10,2.0,97.0,Itubaina,Pet,14021020
27828336,2707743,True,0.009786000000000001,0.0,2021-08-10,4.0,52.0,Eisenbahn,Vidro,14021020
12981552,2701086,True,1.2295800000000001,389.69132,2021-08-10,2.0,55.0,Skinka,Pet,89805517
27828336,2707632,False,0.063966,0.0,2021-08-10,4.0,52.0,Eisenbahn,Vidro,14021020
12981552,2705343,True,1.291206,972.04731,2021-08-10,4.0,52.0,Eisenbahn,Vidro,89805517
19620228,2707233,True,0.139728,0.0,2021-08-10,4.0,33.0,Schin,Vidro,65065210
27828336,2711223,True,0.041244,64.93168,2021-08-10,4.0,52.0,Eisenbahn,Vidro,14021020
19620228,2709183,True,0.334512,30.955999999999996,2021-08-10,4.0,107.0,Devassa,Vidro,65065210
27828336,2707632,True,0.136,263.42536,2021-08-10,4.0,52.0,Eisenbahn,Vidro,14021020
19620228,2707296,False,0.06412,0.0,2021-08-10,4.0,33.0,Schin,Vidro,65065210
12981552,2705343,True,0.05602800000000001,0.0,2021-08-10,4.0,52.0,Eisenbahn,Vidro,89805517
18048060,2709393,True,1.6758000000000002,933.945,2021-06-14,7.0,107.0,Devassa,Lata,57062643
18048060,2709378,True,2.85678,2251.223,2021-06-14,7.0,107.0,Devassa,Lata,57062643
12981552,2708556,True,4.325520000000001,1055.4188399999998,2021-07-06,7.0,33.0,Schin,Lata,89805517
12981552,2708556,True,0.333465,0.0,2021-07-06,7.0,33.0,Schin,Lata,89805517
20869260,2709378,True,0.30171400000000004,76.0452,2022-04-01,7.0,107.0,Devassa,Lata,66030760
25631928,2707296,True,1.5747600000000002,1632.4938,2022-04-01,4.0,33.0,Schin,Vidro,65065210
25631928,2713506,True,0.156672,336.94275,2022-04-01,4.0,17.0,Amstel,Vidro,65065210
25631928,2710446,True,0.349056,96.12149000000001,2022-04-01,4.0,72.0,Heineken,Vidro,65065210
27393336,2710440,False,1.8252000000000002,8656.06301,2022-04-01,4.0,72.0,Heineken,Vidro,88816276
27129732,2701053,True,0.756432,359.12756,2022-04-01,4.0,97.0,Itubaina,Vidro,65065210
19241664,2709513,True,2.0928,0.0,2022-04-01,4.0,107.0,Devassa,Vidro,66030760
26867736,2711988,True,0.328752,628.1719199999999,2022-04-01,4.0,72.0,Heineken,Vidro,45656572
20416308,2709393,True,0.92106,1387.5354,2022-04-01,7.0,107.0,Devassa,Lata,17032020
2449428,2707230,True,0.346175,0.0,2022-04-01,7.0,33.0,Schin,Lata,68906818
25631928,2713506,True,0.14155199999999998,133.75725,2022-04-01,4.0,17.0,Amstel,Vidro,65065210
25631928,2707296,True,2.3958,1403.9865,2022-04-01,4.0,33.0,Schin,Vidro,65065210
13426188,2709183,True,0.40377599999999997,356.76278,2022-04-01,4.0,107.0,Devassa,Vidro,68906818
20869260,2709393,False,0.30723,54.80970000000001,2022-04-01,7.0,107.0,Devassa,Lata,66030760
21251112,2709393,True,20.228208,20065.75845,2022-04-01,7.0,107.0,Devassa,Lata,45656572
26867736,2710269,True,0.007602,0.0,2022-04-01,7.0,72.0,Heineken,Lata,45656572
25852692,2710446,True,12.571200000000001,7987.21126,2022-04-01,4.0,72.0,Heineken,Vidro,69099244
26543724,2713506,True,3.9211199999999997,3441.20785,2022-04-01,4.0,17.0,Amstel,Vidro,64004200
27129732,2710446,True,0.5725439999999999,1171.9373999999998,2022-04-01,4.0,72.0,Heineken,Vidro,65065210
13426188,2707233,True,0.154944,381.3355,2022-04-01,4.0,33.0,Schin,Vidro,68906818
20513220,2710434,True,0.7805160000000001,328.54749999999996,2022-04-01,4.0,72.0,Heineken,Vidro,77020530
25852692,2713506,True,0.7657919999999999,0.0,2022-04-01,4.0,17.0,Amstel,Vidro,69099244
26543724,2713506,True,0.056159999999999995,0.0,2022-04-01,4.0,17.0,Amstel,Vidro,64004200
25852692,2713506,True,0.94032,671.1999099999999,2022-04-01,4.0,17.0,Amstel,Vidro,69099244
20416308,2710434,True,0.45741,738.24066,2022-04-01,4.0,72.0,Heineken,Vidro,17032020
20869260,2713986,True,2.2788,751.17216,2022-04-01,4.0,107.0,Devassa,Vidro,66030760
21251112,2709393,True,1.090908,0.0,2022-04-01,7.0,107.0,Devassa,Lata,45656572
19253016,2708466,True,0.017724,44.1896,2022-04-01,7.0,116.0,Viva Schin,Lata,69099244
26867736,2710434,True,0.691416,1831.2888000000003,2022-04-01,4.0,72.0,Heineken,Vidro,45656572
25631928,2710446,True,0.436032,385.86652000000004,2022-04-01,4.0,72.0,Heineken,Vidro,65065210
20869260,2714043,True,0.9849600000000001,879.6715199999999,2022-04-01,4.0,12.0,Glacial,Vidro,66030760
25852692,2711988,True,0.160992,808.86536,2022-04-01,4.0,72.0,Heineken,Vidro,69099244
20869260,2700267,True,0.67893,254.5378,2022-04-01,7.0,12.0,Glacial,Lata,66030760
2449428,2709384,True,8.218535000000001,0.0,2022-04-01,7.0,107.0,Devassa,Lata,68906818
25852692,2701053,True,0.330624,58.060829999999996,2022-04-01,4.0,97.0,Itubaina,Vidro,69099244
20513220,2709393,True,10.788624,3963.3248000000003,2022-04-01,7.0,107.0,Devassa,Lata,77020530
20416308,2709513,True,2.3868,80.46988,2022-04-01,4.0,107.0,Devassa,Vidro,17032020
24691824,2707296,True,4.617,2348.81407,2022-04-01,4.0,33.0,Schin,Vidro,65065210
19253016,2713506,True,0.315072,58.59802,2022-04-01,4.0,17.0,Amstel,Vidro,69099244
2449428,2710428,True,0.0702,0.0,2022-04-01,7.0,72.0,Heineken,Lata,68906818
19253016,2707296,True,0.6928799999999999,0.0,2022-04-01,4.0,33.0,Schin,Vidro,69099244
20513220,2711973,True,0.018144,420.45011999999997,2022-04-01,7.0,72.0,Heineken,Lata,77020530
19241664,2709513,True,3.3791999999999995,630.49632,2022-04-01,4.0,107.0,Devassa,Vidro,66030760
26867736,2711973,True,0.14868,139.55472,2022-04-01,7.0,72.0,Heineken,Lata,45656572
27129732,2713506,True,0.38678399999999996,58.695519999999995,2022-04-01,4.0,17.0,Amstel,Vidro,65065210
16380564,2710446,False,1.246752,653.8623099999999,2022-04-01,4.0,72.0,Heineken,Vidro,41340170
13426188,2713506,True,0.262368,218.78766,2022-04-01,4.0,17.0,Amstel,Vidro,68906818
21251112,2710269,True,0.441,622.2843,2022-04-01,7.0,72.0,Heineken,Lata,45656572
21251112,2710434,True,1.022868,441.98118999999997,2022-04-01,4.0,72.0,Heineken,Vidro,45656572
26867736,2710269,True,0.597702,617.5075099999999,2022-04-01,7.0,72.0,Heineken,Lata,45656572
21251112,2713515,True,25.70568,21359.193669999997,2022-04-01,7.0,17.0,Amstel,Lata,45656572
19253016,2710446,True,0.29807999999999996,1008.0026600000001,2022-04-01,4.0,72.0,Heineken,Vidro,69099244
2449428,2713512,True,3.20524,0.0,2022-04-01,7.0,17.0,Amstel,Lata,68906818
20416308,2709393,False,1.0290000000000001,201.4845,2024-01-03,7.0,107.0,Devassa,Lata,17032020
20416308,2709513,False,1.5492,371.07359999999994,2024-01-03,4.0,107.0,Devassa,Vidro,17032020
31209876,2707233,True,2.42136,697.05531,2024-01-03,4.0,33.0,Schin,Vidro,26294480
20416308,2712639,True,0.576,973.2156500000001,2024-01-03,4.0,17.0,Amstel,Vidro,17032020
31209876,2709387,True,1.24992,1098.5548,2024-01-03,4.0,107.0,Devassa,Vidro,26294480
26543724,2710440,True,2.44656,3966.42948,2024-01-03,4.0,72.0,Heineken,Vidro,64004200
31209876,2714856,True,8.51088,3789.3147600000007,2024-01-03,7.0,17.0,Amstel,Lata,26294480
20513220,2709183,True,0.42724799999999996,0.0,2021-06-30,4.0,107.0,Devassa,Vidro,77020530
20513220,2709393,True,1.8018,1497.3425,2021-06-30,7.0,107.0,Devassa,Lata,77020530
20513220,2709378,True,0.14528,0.0,2021-06-30,7.0,107.0,Devassa,Lata,77020530
20513220,2709183,True,0.9698399999999999,56.24875,2021-06-30,4.0,107.0,Devassa,Vidro,77020530
20513220,2709378,True,1.646685,1173.5654,2021-06-30,7.0,107.0,Devassa,Lata,77020530
21251112,2710440,True,0.5109119999999999,1161.1598999999999,2022-12-09,4.0,72.0,Heineken,Vidro,45656572
28663752,2710446,True,69.94512,24100.0704,2022-12-09,4.0,72.0,Heineken,Vidro,17032020
12981552,2710434,True,1.428768,4036.0465,2022-12-09,4.0,72.0,Heineken,Vidro,89805517
30733116,2713506,True,9.0288,10442.358849999999,2022-12-09,4.0,17.0,Amstel,Vidro,69099244
16380564,2710446,True,0.786816,414.64949999999993,2022-12-09,4.0,72.0,Heineken,Vidro,41340170
24454500,2710446,True,0.305424,166.99632000000003,2022-12-09,4.0,72.0,Heineken,Vidro,66030760
16380564,2710434,True,0.38552,47.226240000000004,2022-12-09,4.0,72.0,Heineken,Vidro,41340170
24454500,2713506,True,0.034848,240.6754,2022-12-09,4.0,17.0,Amstel,Vidro,66030760
30733116,2710446,True,2.8944,9416.11616,2022-12-09,4.0,72.0,Heineken,Vidro,69099244
12981552,2710446,True,1.04256,2172.7295999999997,2022-12-09,4.0,72.0,Heineken,Vidro,89805517
20350824,2710440,True,5.53824,4891.00576,2022-12-09,4.0,72.0,Heineken,Vidro,73358500
28663752,2710446,True,47.23488,79072.3584,2022-12-09,4.0,72.0,Heineken,Vidro,17032020
28663752,2710467,True,5.415,7283.471699999999,2022-12-09,8.0,72.0,Heineken,Barril,17032020
16380564,2714163,True,0.310835,359.7676,2022-12-09,7.0,72.0,Heineken,Lata,41340170
28663752,2710446,True,95.89103999999999,63307.2384,2022-12-09,4.0,72.0,Heineken,Vidro,17032020
21251112,2709183,True,0.7056,84.50939000000001,2022-12-09,4.0,107.0,Devassa,Vidro,45656572
26281800,2711223,True,0.12180500000000001,187.40434000000002,2021-07-28,4.0,52.0,Eisenbahn,Vidro,60752360
26281800,2707632,True,0.062916,29.652839999999994,2021-07-28,4.0,52.0,Eisenbahn,Vidro,60752360
20869260,2709378,True,3.9881940000000005,2382.48,2021-07-28,7.0,107.0,Devassa,Lata,66030760
20869260,2710434,True,0.229416,648.634,2021-07-28,4.0,72.0,Heineken,Vidro,66030760
20869260,2709393,True,0.9055200000000001,3374.46175,2021-07-28,7.0,107.0,Devassa,Lata,66030760
26349684,2707218,True,0.71232,236.6838,2021-07-28,7.0,33.0,Schin,Lata,70344080
26281800,2701575,False,0.12036000000000001,167.88306,2021-07-28,4.0,97.0,Itubaina,Vidro,60752360
26349684,2709378,True,0.13202,498.37448,2021-07-28,7.0,107.0,Devassa,Lata,70344080
26281800,2706963,True,0.121464,47.05668,2021-07-28,7.0,97.0,Itubaina,Lata,60752360
26281800,2701050,True,0.5875199999999999,14.01114,2021-07-28,2.0,97.0,Itubaina,Pet,60752360
26281800,2705343,True,0.013104000000000001,29.59893,2021-07-28,4.0,52.0,Eisenbahn,Vidro,60752360
19108092,2709393,True,1.05714,831.1835,2021-06-08,7.0,107.0,Devassa,Lata,65065210
19253016,2707296,False,0.1056,0.0,2021-06-08,4.0,33.0,Schin,Vidro,69099244
19108092,2709378,True,0.158102,163.02339999999998,2021-06-08,7.0,107.0,Devassa,Lata,65065210
19620228,2707296,True,1.0836,78.06366,2021-06-08,4.0,33.0,Schin,Vidro,65065210
19620228,2705343,True,0.027510000000000003,119.18,2021-06-08,4.0,52.0,Eisenbahn,Vidro,65065210
19253016,2707296,True,1.89576,697.2056500000001,2021-06-08,4.0,33.0,Schin,Vidro,69099244
19620228,2707296,True,0.05572,0.0,2021-06-08,4.0,33.0,Schin,Vidro,65065210
19620228,2707233,True,0.9051839999999999,312.36575999999997,2021-06-08,4.0,33.0,Schin,Vidro,65065210
18088944,2707230,True,1.5088229999999998,998.21852,2021-06-08,7.0,33.0,Schin,Lata,68906818
19620228,2707218,True,0.107604,19.074550000000002,2021-06-08,7.0,33.0,Schin,Lata,65065210
19253016,2709183,True,0.36791999999999997,181.14672,2021-06-08,4.0,107.0,Devassa,Vidro,69099244
19253016,2705343,True,0.10248,22.43535,2021-06-08,4.0,52.0,Eisenbahn,Vidro,69099244
18088944,2707296,True,2.01384,903.8409600000001,2021-06-08,4.0,33.0,Schin,Vidro,68906818
19253016,2709393,True,0.077742,0.0,2021-06-08,7.0,107.0,Devassa,Lata,69099244
19620228,2707233,True,0.106236,0.0,2021-06-08,4.0,33.0,Schin,Vidro,65065210
30795300,2708340,True,1.1298,241.63058999999998,2021-10-01,2.0,116.0,Viva Schin,Pet,75101491
20416308,2709513,False,1.24128,563.95504,2021-10-01,4.0,107.0,Devassa,Vidro,17032020
30795300,2708385,True,1.1539199999999998,55.81381999999999,2021-10-01,2.0,116.0,Viva Schin,Pet,75101491
16380564,2712579,False,0.07333200000000001,165.54076,2021-10-01,7.0,40.0,Baden - Baden,Lata,41340170
25631928,2713506,True,0.22046399999999997,239.73512,2021-10-01,4.0,17.0,Amstel,Vidro,65065210
27129732,2701053,True,0.900864,370.8504,2021-10-01,4.0,97.0,Itubaina,Vidro,65065210
25538628,2710446,True,0.94896,2997.0672200000004,2021-10-01,4.0,72.0,Heineken,Vidro,17032020
20416308,2709393,True,0.16275,51.93175,2021-10-01,7.0,107.0,Devassa,Lata,17032020
13426188,2707296,True,0.432,895.0459999999999,2021-10-01,4.0,33.0,Schin,Vidro,68906818
25631928,2710446,True,1.0475999999999999,1242.7852,2021-10-01,4.0,72.0,Heineken,Vidro,65065210
27129732,2701050,True,0.7829999999999999,137.8765,2021-10-01,2.0,97.0,Itubaina,Pet,65065210
30795300,2710434,False,0.401478,264.27268,2021-10-01,4.0,72.0,Heineken,Vidro,75101491
27224268,2710434,False,11.509579,27061.724199999997,2021-10-01,4.0,72.0,Heineken,Vidro,73358500
16380564,2710446,False,0.71856,971.68694,2021-10-01,4.0,72.0,Heineken,Vidro,41340170
27224268,2713512,True,0.7152769999999999,323.73004999999995,2021-10-01,7.0,17.0,Amstel,Lata,73358500
20416308,2700267,True,0.10222800000000001,120.63465000000001,2021-10-01,7.0,12.0,Glacial,Lata,17032020
25538628,2710434,True,19.372320000000002,11722.497599999999,2021-10-01,4.0,72.0,Heineken,Vidro,17032020
13426188,2707218,True,0.091224,402.4632,2021-10-01,7.0,33.0,Schin,Lata,68906818
30795300,2707218,True,2.7342000000000004,677.0409,2021-10-01,7.0,33.0,Schin,Lata,75101491
19620228,2709183,True,0.32759999999999995,74.99199999999999,2021-05-20,4.0,107.0,Devassa,Vidro,65065210
26349684,2709378,True,1.807935,75.31671,2021-05-20,7.0,107.0,Devassa,Lata,70344080
19620228,2707233,True,0.65952,173.04648,2021-05-20,4.0,33.0,Schin,Vidro,65065210
26349684,2708340,True,0.14759999999999998,81.74319999999999,2021-05-20,2.0,116.0,Viva Schin,Pet,70344080
19620228,2707296,False,1.42512,52.63608,2021-05-20,4.0,33.0,Schin,Vidro,65065210
26349684,2707218,True,1.32762,549.21615,2021-05-20,7.0,33.0,Schin,Lata,70344080
19620228,2709393,True,0.33642,127.55666000000001,2021-05-20,7.0,107.0,Devassa,Lata,65065210
26349684,2708445,True,1.0368,99.85674999999999,2021-05-20,2.0,116.0,Viva Schin,Pet,70344080
14345688,2710434,True,0.34633600000000003,290.93312999999995,2023-12-01,4.0,72.0,Heineken,Vidro,66030760
21093792,2710434,True,10.24848,35020.41928,2023-12-01,4.0,72.0,Heineken,Vidro,64012066
30795300,2709393,True,3.18024,1830.13908,2023-12-01,7.0,107.0,Devassa,Lata,75101491
14345688,2710446,True,0.349344,287.67368,2023-12-01,4.0,72.0,Heineken,Vidro,66030760
30795300,2710434,True,0.7805160000000001,285.77748,2023-12-01,4.0,72.0,Heineken,Vidro,75101491
30795300,2701086,True,0.309528,136.69557,2023-12-01,2.0,55.0,Skinka,Pet,75101491
30795300,2711385,True,0.118776,8.87152,2023-12-01,7.0,50.0,FYS,Lata,75101491
30795300,2714856,False,0.33516,1010.9436499999998,2023-12-01,7.0,17.0,Amstel,Lata,75101491
21093792,2710434,True,0.5876640000000001,0.0,2023-12-01,4.0,72.0,Heineken,Vidro,64012066
30795300,2711988,False,0.031521,228.75246,2023-12-01,4.0,72.0,Heineken,Vidro,75101491
14345688,2714796,True,0.6482699999999999,1608.77538,2023-12-01,7.0,72.0,Heineken,Lata,66030760
30733116,2706963,True,0.048048,93.3592,2021-08-31,7.0,97.0,Itubaina,Lata,69099244
30733116,2713506,True,5.931360000000001,1231.4580799999999,2021-08-31,4.0,17.0,Amstel,Vidro,69099244
12981552,2707296,True,3.5039999999999996,952.91375,2021-08-31,4.0,33.0,Schin,Vidro,89805517
18088944,2710434,False,0.212826,97.59833,2021-08-31,4.0,72.0,Heineken,Vidro,68906818
30733116,2711391,True,0.066696,33.8193,2021-08-31,7.0,50.0,FYS,Lata,69099244
18088944,2707230,False,0.6435449999999999,1331.6144000000002,2021-08-31,7.0,33.0,Schin,Lata,68906818
30733116,2710446,True,4.33296,1711.12698,2021-08-31,4.0,72.0,Heineken,Vidro,69099244
12981552,2707296,True,1.88352,0.0,2021-08-31,4.0,33.0,Schin,Vidro,89805517
18088944,2707296,True,1.41768,405.9264,2021-08-31,4.0,33.0,Schin,Vidro,68906818
24200784,2713506,True,3.7468799999999995,1827.2009600000001,2023-06-01,4.0,17.0,Amstel,Vidro,14021020
24200784,2710434,True,1.1366749999999999,755.9496,2023-06-01,4.0,72.0,Heineken,Vidro,14021020
24200784,2713515,True,0.038472000000000006,44.89248,2023-06-01,7.0,17.0,Amstel,Lata,14021020
26543724,1539786,True,0.0,0.0,2023-06-01,0.0,0.0,,,64004200
26543724,2710446,True,4.5722879999999995,1816.8636000000001,2023-06-01,4.0,72.0,Heineken,Vidro,64004200
24200784,2710446,True,2.12544,11463.20676,2023-06-01,4.0,72.0,Heineken,Vidro,14021020
26543724,2710446,True,0.194976,321.44745,2023-06-01,4.0,72.0,Heineken,Vidro,64004200
26543724,2713506,True,0.027648,92.03784,2023-06-01,4.0,17.0,Amstel,Vidro,64004200
19241664,2709378,True,11.91132,2704.556,2021-05-17,7.0,107.0,Devassa,Lata,66030760
24200784,2700096,True,1.0245000000000002,603.1025000000001,2021-05-17,2.0,84.0,Agua Schin,Pet,14021020
19241664,2709393,True,12.591600000000001,374.68,2021-05-17,7.0,107.0,Devassa,Lata,66030760
19241664,2709513,True,2.6352,4604.83553,2021-05-17,4.0,107.0,Devassa,Vidro,66030760
24200784,2705343,True,0.05586000000000001,0.0,2021-05-17,4.0,52.0,Eisenbahn,Vidro,14021020
24200784,2709072,True,0.229824,1282.19614,2021-05-17,4.0,52.0,Eisenbahn,Vidro,14021020
19241664,2709513,True,0.71172,0.0,2021-05-17,4.0,107.0,Devassa,Vidro,66030760
14345688,2711223,True,0.12395199999999999,125.51069999999999,2021-07-20,4.0,52.0,Eisenbahn,Vidro,66030760
24200784,2710446,True,3.5766720000000003,3100.94736,2021-07-20,4.0,72.0,Heineken,Vidro,14021020
18088944,2707230,True,1.577394,544.26598,2021-07-20,7.0,33.0,Schin,Lata,68906818
19108092,2700267,False,0.29400000000000004,687.72,2021-07-20,7.0,12.0,Glacial,Lata,65065210
24200784,2710269,True,0.074004,15.12917,2021-07-20,7.0,72.0,Heineken,Lata,14021020
19108092,2709513,True,1.1718,249.00218000000004,2021-07-20,4.0,107.0,Devassa,Vidro,65065210
18088944,2707296,True,1.1181599999999998,39.44688,2021-07-20,4.0,33.0,Schin,Vidro,68906818
24200784,2709393,True,0.013776000000000002,3.7889600000000003,2021-07-20,7.0,107.0,Devassa,Lata,14021020
12315348,2700354,True,0.043596,19.1389,2021-06-09,4.0,40.0,Baden - Baden,Vidro,60752360
30539904,2709072,True,0.43056,17.427960000000002,2021-06-09,4.0,52.0,Eisenbahn,Vidro,64004200
12315348,2709183,False,0.919296,437.6586300000001,2021-06-09,4.0,107.0,Devassa,Vidro,60752360
19241664,2709513,True,0.8232,0.0,2021-06-09,4.0,107.0,Devassa,Vidro,66030760
30539904,2711223,True,0.128772,160.06497000000002,2021-06-09,4.0,52.0,Eisenbahn,Vidro,64004200
19241664,2709513,True,9.331199999999999,4770.578490000001,2021-06-09,4.0,107.0,Devassa,Vidro,66030760
19241664,2709183,True,0.1296,0.0,2021-06-09,4.0,107.0,Devassa,Vidro,66030760
19241664,2709183,True,1.04544,3504.56106,2021-06-09,4.0,107.0,Devassa,Vidro,66030760
2472120,2711715,False,0.264,646.96004,2021-08-19,8.0,65.0,Lagunitas,Barril,65065210
20513220,2710434,True,1.39555,493.056,2021-08-19,4.0,72.0,Heineken,Vidro,77020530
20513220,2709393,True,3.82914,1196.772,2021-08-19,7.0,107.0,Devassa,Lata,77020530
20513220,2709378,True,0.681472,180.3405,2021-08-19,7.0,107.0,Devassa,Lata,77020530
24200784,2710446,True,4.714416,460.3689,2021-07-15,4.0,72.0,Heineken,Vidro,14021020
20559600,2709393,True,0.358512,195.041,2021-07-15,7.0,107.0,Devassa,Lata,60752360
24200784,2710434,True,0.26812600000000003,197.93991000000003,2021-07-15,4.0,72.0,Heineken,Vidro,14021020
24200784,2711988,True,0.172368,1013.5277600000001,2021-07-15,4.0,72.0,Heineken,Vidro,14021020
20559600,2707218,True,0.462,460.62591,2021-07-15,7.0,33.0,Schin,Lata,60752360
30795300,2707296,True,0.1848,110.40512,2024-02-02,4.0,33.0,Schin,Vidro,75101491
30795300,2709513,True,0.21744,51.2834,2024-02-02,4.0,107.0,Devassa,Vidro,75101491
30795300,2710434,True,0.40392,444.83241000000004,2024-02-02,4.0,72.0,Heineken,Vidro,75101491
30795300,2710446,True,0.032688,580.212,2024-02-02,4.0,72.0,Heineken,Vidro,75101491
18088944,1041753,True,0.10007999999999999,88.81033,2021-08-03,2.0,105.0,Bonafont,Pet,68906818
18088944,1041762,True,0.051660000000000005,25.684559999999998,2021-08-03,2.0,105.0,Bonafont,Pet,68906818
19241664,2709513,True,3.9215999999999998,3364.44768,2021-08-03,4.0,107.0,Devassa,Vidro,66030760
18088944,2707296,True,0.91872,47.79456,2021-08-03,4.0,33.0,Schin,Vidro,68906818
18088944,2710434,True,0.34001600000000004,379.73483,2021-08-03,4.0,72.0,Heineken,Vidro,68906818
19241664,2709378,True,5.871732000000001,2654.1488999999997,2021-08-03,7.0,107.0,Devassa,Lata,66030760
19241664,2709513,True,0.3252,0.0,2021-08-03,4.0,107.0,Devassa,Vidro,66030760
18088944,2707230,True,3.3675450000000002,1844.16032,2021-08-03,7.0,33.0,Schin,Lata,68906818
27878544,2714796,True,0.244692,273.50295,2023-10-02,7.0,72.0,Heineken,Lata,56950971
26281800,2700267,True,0.059682000000000006,7.85072,2023-10-02,7.0,12.0,Glacial,Lata,60752360
19108092,2710434,True,0.9709920000000001,656.096,2023-10-02,4.0,72.0,Heineken,Vidro,65065210
25631928,2707296,True,1.7304,502.74143999999995,2023-10-02,4.0,33.0,Schin,Vidro,65065210
16380564,2712339,True,0.12960000000000002,125.36484,2023-10-02,7.0,17.0,Amstel,Lata,41340170
24454500,2714856,True,0.11613000000000001,92.87849999999999,2023-10-02,7.0,17.0,Amstel,Lata,66030760
27393336,2706963,False,0.0777,110.7239,2023-10-02,7.0,97.0,Itubaina,Lata,88816276
20350824,2711988,True,0.027072,578.55546,2023-10-02,4.0,72.0,Heineken,Vidro,73358500
27878544,2710434,True,0.420912,523.5516,2023-10-02,4.0,72.0,Heineken,Vidro,56950971
29596344,2710434,True,0.442874,890.7724499999999,2023-10-02,4.0,72.0,Heineken,Vidro,68906818
30221628,2711988,True,0.14687999999999998,249.0972,2023-10-02,4.0,72.0,Heineken,Vidro,56950971
28275660,2714163,True,0.330202,347.4688,2023-10-02,7.0,72.0,Heineken,Lata,88816276
16380564,2710434,True,1.28106,1505.61345,2023-10-02,4.0,72.0,Heineken,Vidro,41340170
19108092,2714856,False,4.29786,1309.5692999999999,2023-10-02,7.0,17.0,Amstel,Lata,65065210
26281800,2701248,False,0.084728,53.687839999999994,2023-10-02,7.0,12.0,Glacial,Lata,60752360
2472120,2710446,True,2.495808,3370.6697399999994,2023-10-02,4.0,72.0,Heineken,Vidro,65065210
26349684,2714856,True,3.4776,5396.801759999999,2023-10-02,7.0,17.0,Amstel,Lata,70344080
25631928,1827981,True,0.0,0.0,2023-10-02,0.0,0.0,,,65065210
27393336,2714796,True,0.017682,144.71048,2023-10-02,7.0,72.0,Heineken,Lata,88816276
21219372,2710434,True,0.453144,455.13108000000005,2023-10-02,4.0,72.0,Heineken,Vidro,60752360
26349684,2714796,True,0.39521999999999996,733.7498999999999,2023-10-02,7.0,72.0,Heineken,Lata,70344080
26349684,2710434,True,1.009404,392.54215,2023-10-02,4.0,72.0,Heineken,Vidro,70344080
27393336,2710446,True,0.186048,89.64524999999999,2023-10-02,4.0,72.0,Heineken,Vidro,88816276
21219372,2710440,True,1.1623679999999998,2909.8500000000004,2023-10-02,4.0,72.0,Heineken,Vidro,60752360
12981552,2701086,True,0.59589,300.7212,2023-10-02,2.0,55.0,Skinka,Pet,89805517
