sk_cliente,sk_produto,volume_hl,valor,b2b_status
51,17,0.24531000000000003,240.27839999999998,true
20,14,0.793044,829.52904,true
23,9,0.574992,1802.8638000000003,true
21,9,0.211968,0.0,true
21,22,0.9655199999999999,0.0,true
23,13,0.7413,1251.9505,true
14,2,0.3096,301.81658000000004,true
47,2,0.3888,0.0,true
25,1,1.48464,248.96708,false
4,22,0.078768,0.0,true
21,9,2.73744,591.38886,true
51,6,0.005522,550.1232,true
16,9,0.20174399999999998,60.739470000000004,false
7,22,0.26964,48.5394,true
14,14,1.370736,976.8847499999999,true
4,22,1.79208,1025.83805,true
7,22,2.15064,417.66720000000004,true
14,1,0.37955999999999995,54.43761,true
47,12,0.023982,0.0,true
14,22,0.08619,272.66275,true
7,2,0.4416,44.5365,true
7,14,0.06307199999999999,489.8638,false
20,14,0.48750899999999997,398.44379999999995,true
30,14,8.19,5732.81748,true
51,14,0.213336,210.52405000000002,true
14,1,0.28572,78.93809999999999,true
47,14,1.38456,2088.16308,true
4,9,0.042047999999999995,89.9766,true
7,22,0.6222,445.91200000000003,true
22,2,0.27867,216.69729999999996,true
56,2,0.031535999999999995,0.0,true
37,14,0.12154800000000002,117.79767999999999,true
56,14,4.5014400000000006,1737.88512,true
41,14,0.024108,0.0,true
31,14,0.244821,381.7947,true
31,2,0.395712,717.20046,true
31,15,0.133434,68.80301,true
31,20,0.0,0.0,true
32,7,0.76128,49.48944,true
37,14,1.15056,5283.0218,false
31,20,0.0,0.0,true
20,9,0.26316,801.6422299999999,true
32,14,0.042336000000000006,38.98307,true
20,14,0.47165999999999997,441.5125,true
41,2,3.035934,234.50272,true
37,7,0.09598799999999999,0.0,false
31,14,1.101888,336.73999999999995,true
3,22,0.19929599999999997,180.89454,true
31,2,0.09231600000000001,10.426129999999999,true
39,14,0.07728,176.38114000000002,true
32,15,0.17135999999999998,49.19937,true
39,22,0.58968,188.43232,true
41,2,0.329084,0.0,true
53,14,4.612608,11456.76348,false
41,2,0.132384,0.0,true
41,2,0.7496999999999999,1210.0934399999999,false
31,14,0.053928000000000004,127.45774000000002,true
31,14,0.01218,81.27890000000001,true
53,14,1.695672,3495.9804099999997,true
56,2,2.5776,1418.3468099999998,true
31,25,0.042714,65.26869,true
3,9,0.22823999999999997,56.026,true
32,2,0.8576399999999998,226.33992,true
41,15,1.5534000000000001,528.6406999999999,true
15,9,0.41817599999999994,131.47707,true
20,9,0.528528,3247.86897,true
3,14,0.31392,476.168,true
41,14,0.719124,2074.6922,true
22,25,0.04131,92.92305,false
40,2,0.926208,581.9409899999999,true
4,9,0.192816,0.0,true
11,2,0.070392,0.0,true
18,14,0.38707199999999997,609.6554,true
23,2,0.14931,503.08439999999996,true
56,2,5.22432,3525.0656000000004,true
14,22,0.303518,224.86884,true
44,14,0.12167999999999998,0.0,true
23,14,2.505888,2686.2465,true
45,14,4.446288,692.5436000000001,true
56,14,5.950079999999999,2628.1152,true
18,14,0.103992,116.37885,true
4,20,0.0,0.0,true
4,22,0.13766399999999998,0.0,true
45,14,0.23975999999999997,383.87168,true
7,2,0.972,287.86944,true
7,22,0.79884,75.35292000000001,true
18,3,0.09421199999999999,137.058,true
7,22,2.5824000000000003,600.6432,true
11,9,0.3096,60.51039999999999,true
11,22,0.032544,40.760600000000004,true
48,14,2.860416,2923.5768300000004,true
20,2,0.33264,959.5026,true
14,1,0.12666,7.041600000000001,true
48,2,0.048213000000000006,85.90134,true
18,14,3.02577,2994.9125,true
44,14,3.87072,5092.335,true
4,22,0.074298,37.03578,true
7,2,0.136164,145.53529999999998,true
14,2,0.05054399999999999,103.33112,true
52,14,65.556388,38152.16496,true
20,9,0.12011999999999999,438.60799999999995,true
11,9,0.00553,0.0,true
48,14,0.671658,174.04775999999998,false
52,14,85.058981,94133.76336,true
18,14,0.7551599999999999,1492.7616,true
4,22,0.08942399999999999,96.86952,true
14,14,1.33704,834.2537500000001,true
21,9,0.080724,87.72192,true
21,2,0.0972,134.6706,true
23,9,0.26208,937.572,true
45,2,0.15231999999999998,181.02175,true
20,14,0.15879600000000002,822.70055,true
20,9,0.21398399999999998,425.84135999999995,true
35,14,17.21786,15655.266899999999,true
21,20,0.0,0.0,true
4,22,0.392256,126.4848,true
48,14,0.017519999999999997,341.09416,true
4,9,0.22391999999999998,91.65150000000001,false
14,22,0.035776,31.925519999999995,true
18,14,0.738864,429.14736,true
57,22,0.863184,884.56576,true
57,9,1.1871720000000001,321.67254,true
36,14,0.129744,74.47725,true
44,14,1.6949119999999998,4016.2673400000003,true
52,14,17.2512,11782.8236,true
57,9,0.19798800000000003,0.0,true
57,27,0.7014,77.79216,true
9,14,0.049248,208.5912,true
18,14,0.430416,1192.7957999999999,true
36,7,0.0061200000000000004,12.5904,true
9,2,0.08510399999999999,240.71258999999998,true
45,14,0.45316799999999996,571.5063700000001,true
19,9,0.49979999999999997,671.9445000000001,true
34,22,0.2304,0.0,true
35,14,2.7918,3936.7366500000003,true
18,3,0.08379,120.4074,true
57,27,0.13704,57.09025,true
36,22,1.5573599999999999,453.2473,true
18,2,1.04832,536.9359999999999,true
19,9,1.28448,625.4339600000001,false
9,20,0.0,0.0,true
44,14,1.503,3984.47385,true
9,15,0.48216,48.80304,true
18,14,0.94968,1181.4384699999998,true
57,27,1.03296,226.60229999999999,true
34,22,0.2004,888.70473,true
19,14,0.022751999999999998,202.444,true
18,14,0.159984,572.55,true
19,13,0.13356,12.420639999999999,true
8,2,6.73848,5140.55068,false
55,12,0.052668000000000006,0.0,true
55,12,0.113946,0.0,true
13,14,1.0897919999999999,284.935,true
53,14,0.457056,434.29,true
5,22,36.876,12633.692400000002,true
53,24,0.51555,247.09727999999998,true
5,25,1.3743,68.17694,true
13,9,0.93492,0.0,true
55,12,0.020454,0.0,true
25,9,0.07538399999999999,74.98736000000001,true
8,2,0.06064,27.38492,true
56,2,3.3552,4170.45972,true
53,14,1.298484,0.0,true
51,6,0.0016400000000000002,2012.79737,true
25,2,0.5525279999999999,0.0,true
54,14,0.195288,992.7375299999999,true
56,14,7.54848,2945.43808,true
8,2,0.36372000000000004,0.0,true
55,14,0.6272639999999999,2909.35446,true
51,17,0.15862300000000001,280.6956,true
8,14,0.6295679999999999,719.89626,true
51,14,3.37392,4894.43022,true
13,9,1.68588,0.0,true
55,14,0.130192,260.22144000000003,true
55,15,0.27048,153.15111,false
55,15,0.12906600000000001,0.0,true
52,14,106.59399499999999,125224.05167999999,true
51,14,0.13039199999999998,53.328,true
13,9,39.816,3209.4449999999997,true
13,14,0.8822880000000001,2885.403,true
53,2,1.797984,2117.61,true
13,9,4.4496899999999995,9882.01305,true
54,14,0.8245439999999999,564.83745,true
54,3,0.08313,94.51088,true
8,7,0.00945,0.0,false
5,14,0.35769599999999996,1360.4737499999999,true
5,22,0.33852,0.0,true
52,14,103.49337599999998,10014.278400000001,true
4,9,0.04118399999999999,102.476,true
4,9,0.4484159999999999,0.0,true
47,14,0.278784,1301.8204999999998,false
35,14,1.3536,1464.07576,true
12,9,1.71024,1629.8580000000002,true
35,14,9.392624,4210.50333,true
56,7,0.015300000000000001,76.86299999999999,true
4,2,0.304128,132.41075,true
52,14,20.212416,91610.6391,true
14,22,1.36836,1159.15716,true
21,22,4.13856,2104.42505,true
12,14,0.34062000000000003,1251.1499999999999,true
12,14,4.1888879999999995,757.56,true
28,2,0.18532799999999996,115.41192000000001,true
25,14,0.067032,97.4792,true
14,22,0.14052,0.0,true
56,14,0.346464,0.0,false
35,14,1.06776,720.55193,true
12,14,0.031920000000000004,0.0,true
28,20,0.0,0.0,true
35,14,1.705176,1682.34924,true
21,9,0.21744,0.0,true
28,2,1.1447999999999998,751.39248,true
14,14,0.094896,286.9664,true
56,14,7.11936,4379.11812,true
47,2,1.81152,693.61446,true
28,2,0.111468,52.21888,true
26,7,0.3828,35.36412,true
26,14,1.974456,1746.6846300000002,true
35,14,1.1024639999999999,12273.03722,true
4,22,0.8423999999999999,93.13416,false
26,2,0.128744,76.62119999999999,true
35,14,1.45728,3079.7660600000004,true
53,2,1.98,603.9698500000001,true
9,14,0.577275,415.62134000000003,true
18,14,2.011856,6381.81369,true
2,14,1.40976,4979.93512,true
27,2,2.90736,1131.7302,true
33,14,0.33004799999999995,225.97788,true
23,2,2.36124,1400.7795999999998,true
54,14,0.10152,148.44024000000002,true
41,15,0.077742,31.838729999999998,true
45,2,0.39441599999999993,0.0,true
41,15,0.05814,41.06556,true
41,14,0.9397650000000001,1702.20051,true
45,15,0.47328,374.07921999999996,true
54,3,0.0189,32.90448,true
33,2,0.28212,14.552400000000002,true
45,14,0.24427200000000002,0.0,true
41,2,0.0544,27.85336,true
2,14,0.13391999999999998,0.0,true
27,1,0.31248,142.1217,false
9,14,0.234867,143.96319,true
23,14,1.9150560000000003,782.1184,true
45,13,0.01974,19.2576,true
45,3,0.068292,73.5482,true
2,14,0.207504,84.30000000000001,true
2,17,1.5246,1868.87043,true
12,13,0.6969599999999999,1146.13538,true
22,9,0.23759999999999998,124.50367,false
41,2,0.36615600000000004,183.79176,true
27,14,0.130032,1347.12564,true
12,14,3.541428,1516.1664,true
45,17,0.047459999999999995,36.7761,true
53,14,0.78984,676.7934700000001,false
39,14,0.48985200000000007,1358.0011900000002,true
45,2,0.100928,82.11866,true
12,2,1.77135,1395.8829500000002,true
27,14,1.2573249999999998,1059.18084,false
12,2,4.0989249999999995,917.49,true
39,2,0.61488,440.01216,true
41,14,1.20372,1651.99957,true
33,2,0.38376,269.48274999999995,false
41,14,0.09215999999999999,313.03999999999996,true
33,14,0.122976,333.31514999999996,true
23,2,0.11781,1102.73758,true
23,13,1.74006,1010.5884000000001,true
9,14,0.22939199999999998,599.9181,true
45,2,1.6676099999999998,0.0,true
54,2,0.674208,361.74815,true
45,2,5.26344,10249.8014,true
2,2,0.45143999999999995,413.95216000000005,true
45,14,0.042672,0.0,true
39,2,0.247035,980.22,true
39,14,0.11004,854.48038,true
8,14,0.19425599999999998,333.7083,true
19,9,0.34776,1184.766,true
40,14,0.073152,377.13,true
11,2,0.162756,78.4936,true
1,9,1.2298710000000002,3322.6908,true
8,14,1.859032,2925.5644500000003,true
11,22,0.562464,486.10335,false
11,22,0.95616,528.4390500000001,true
1,22,4.367682,3690.85245,true
1,2,0.156392,0.0,true
1,22,0.589746,0.0,true
1,25,1.9241279999999998,700.9110099999999,true
8,2,3.4162799999999995,3369.09614,true
40,14,1.06524,3344.6985600000003,true
8,2,0.357552,15.9168,true
40,2,0.306432,0.0,true
40,14,0.054194000000000006,0.0,true
1,9,0.96021,0.0,true
11,2,0.40443,122.59632,true
8,14,0.41587199999999996,208.98178,true
1,14,0.37884,403.24517999999995,true
1,2,0.08992800000000001,228.30708,true
8,2,0.036624000000000004,0.0,false
1,2,4.395018,1190.11311,true
9,15,1.3891499999999999,293.23008,true
41,15,0.030072,22.74441,true
41,11,0.241668,154.1557,true
34,22,1.2275999999999998,440.12312000000003,true
41,22,0.058464,15.68512,true
41,13,0.22389,78.18229999999998,true
41,22,2.3667000000000002,1347.10992,true
41,22,0.8082479999999999,130.20185,true
41,15,1.53072,273.66819999999996,true
13,13,32.571,14155.073999999999,true
41,15,0.28668,37.81449,true
9,22,0.20736,239.23493999999997,true
41,15,0.42529,32.143860000000004,true
9,11,0.31824,194.688,true
41,15,0.12222,45.024629999999995,true
41,11,0.26199600000000006,225.00864,true
41,10,0.21006,76.5716,true
41,15,0.23740500000000003,112.79449999999999,true
40,14,0.007014000000000001,0.0,true
28,14,0.55152,0.0,true
19,9,1.30368,96.8735,false
6,9,0.642816,473.53288000000003,true
28,14,0.16934399999999997,0.0,true
28,14,2.8540799999999997,4562.81985,true
40,14,0.59976,3267.0888399999994,true
19,2,0.82872,175.48017000000002,true
40,2,0.045402,0.0,true
28,2,0.49391999999999997,819.83448,false
40,14,0.041472,0.0,true
28,14,0.026228,111.14619999999998,true
19,9,1.08108,543.45762,true
40,14,5.3676,8794.47861,true
6,14,1.47744,1918.4955900000002,true
40,2,0.6466599999999999,613.0215,true
6,9,0.10209599999999999,214.291,true
24,9,0.5376,0.0,true
23,14,0.978618,2499.952,true
33,2,0.12254399999999999,236.2276,true
23,13,1.10232,76.82530000000001,true
13,14,1.0327680000000001,2293.2252,true
52,14,47.675628,45632.0592,false
24,9,1.353198,0.0,true
52,2,0.410256,120.93432,true
24,9,2.7972,21080.754,true
9,14,0.16842800000000002,389.01736999999997,false
24,9,15.114329999999999,6985.3014,true
13,2,6.54,1974.7728,true
56,7,0.18180000000000002,1302.02745,true
57,14,1.00224,1284.5992600000002,true
13,13,12.9024,8011.3865,true
33,14,0.01264,366.19614,false
56,12,0.321552,335.86111999999997,true
33,14,0.020591999999999996,499.34097,true
33,14,0.20052,290.11932,true
24,9,11.7243,9350.261999999999,true
13,9,60.972912,74008.62612,true
9,14,0.205128,99.86788,true
23,13,1.14768,102.52585,true
24,9,3.57588,13837.220100000002,true
13,9,7.08,401.082,true
56,7,4.319636,625.60638,true
57,22,5.1744,2352.4578,false
23,13,0.8509199999999999,602.2275999999999,true
24,9,1.3254780000000002,0.0,true
52,14,45.045,65743.0956,true
50,2,18.4212,6008.60655,true
9,14,0.30729599999999996,281.7189,true
24,9,1.40532,0.0,true
9,14,0.357975,726.80848,false
23,14,0.061919999999999996,573.78706,true
24,14,2.4456960000000003,8889.252400000001,true
57,14,0.319104,1079.82723,true
13,9,1.8984420000000002,0.0,true
56,14,0.160848,355.18176000000005,true
46,9,0.256452,195.41067,true
40,3,0.07783199999999998,310.8259,true
34,22,1.152,439.75243,false
40,3,0.3636,677.0746,false
46,14,1.259712,233.47505999999998,true
34,22,0.096248,421.36476,true
40,14,0.21023999999999998,0.0,true
34,22,0.8935200000000001,501.97328,true
40,3,0.057,0.0,true
46,2,0.451584,151.42011999999997,true
40,14,4.53312,6721.615320000001,false
46,9,3.888,1180.71503,true
3,2,0.388224,328.02,true
3,14,0.077328,236.97899999999998,true
3,9,0.444816,276.2201,true
3,22,0.036,150.22032000000002,true
40,3,0.171216,353.7022,true
3,14,0.031391999999999996,558.8632,true
40,3,0.036768,0.0,true
40,2,2.6136,1703.4185,true
40,3,0.006348,0.0,true
3,9,0.05350800000000001,16.92378,true
40,2,0.055328,0.0,false
11,22,0.04248,372.9699,false
40,2,0.87048,668.0335200000001,false
11,14,0.05421599999999999,341.11116,true
40,14,0.39139199999999996,550.2808399999999,true
30,14,2.24424,8898.8166,true
11,14,0.160607,315.50019999999995,false
40,15,0.026292000000000003,0.0,true
40,14,0.201456,0.0,true
40,15,0.22622399999999998,132.65768,true
26,14,0.43977599999999994,243.5256,true
44,14,16.869600000000002,34770.10978,true
40,2,0.20908799999999997,280.52548,true
40,3,0.151128,0.0,true
44,8,0.060192,86.09104,false
30,2,3.72096,2519.1587200000004,true
40,20,0.0,0.0,true
11,22,1.4294069999999999,749.9631599999999,true
44,8,0.096064,16.9302,true
40,15,0.021179999999999997,0.0,true
52,14,2.0125,5379.53956,false
13,9,12.49236,8362.5048,true
13,9,1.29528,0.0,true
8,14,0.40551,206.98847,true
14,14,0.24192000000000002,740.0304900000001,false
46,2,0.186912,484.47875,true
13,14,5.26284,1665.99,true
53,3,0.09907199999999998,196.53752,true
34,22,3.6576,866.70286,true
13,9,40.0302,25740.81482,true
24,14,3.78576,10634.3555,true
52,14,103.4208,11817.8613,true
46,9,2.9001599999999996,2146.8403200000002,true
14,14,0.187309,55.89357,true
14,1,0.03228,32.56344,true
46,14,4.3271999999999995,5149.06484,true
13,9,3.132,3945.88577,true
23,9,10.563,6528.33402,true
38,14,3.473712,9511.24519,true
46,9,0.409248,401.30837999999994,true
14,25,0.092664,20.59114,true
14,27,0.11579400000000001,32.16432,true
23,9,0.080928,0.0,true
40,14,0.659232,1056.3898100000001,true
8,7,0.012960000000000001,7.44128,true
23,9,2.9068140000000002,3067.443,true
14,14,0.031049999999999998,45.62856,true
33,2,0.2592,334.12698,true
8,2,2.6712000000000002,266.16588,true
46,9,0.19446,27.44189,true
33,14,0.26424,171.86523,true
53,24,0.24947999999999998,211.07108,true
26,14,7.0092,17534.5632,true
19,2,0.72072,50.75111999999999,true
19,9,0.4884,386.83152,true
2,14,0.045029999999999994,310.65000000000003,true
40,14,0.659808,1493.96,true
2,17,1.1423999999999999,257.93127,false
26,14,1.1044440000000002,0.0,true
30,14,1.304784,0.0,false
30,14,1.1286,1193.9204000000002,true
11,2,0.5181600000000001,349.56039999999996,true
2,3,0.035352,10.376520000000001,true
2,12,0.038220000000000004,9.6096,true
11,2,0.7716,161.05572,true
2,6,1.0035,5617.88682,true
2,12,0.124488,4.2042,true
30,14,0.77328,15647.88324,true
11,22,0.71208,216.1816,true
11,22,0.409962,1075.60415,true
19,2,0.53256,160.4075,true
2,17,0.26316,340.7745,true
30,2,1.2360959999999999,0.0,true
19,14,0.03931200000000001,72.0022,true
30,2,0.035826000000000004,19.74765,true
30,2,1.42848,2122.49934,true
2,14,6.84072,2927.9977200000003,true
2,6,0.14824,738.28352,true
5,22,0.459192,0.0,false
1,3,0.080832,0.0,true
1,3,0.59904,1072.44038,true
1,3,0.017424,0.0,true
11,22,0.9950849999999999,586.84459,true
1,3,0.021792000000000002,0.0,true
5,22,3.80952,398.96375,true
1,3,0.11980799999999998,584.65855,true
1,3,0.16019999999999998,343.99161000000004,true
1,11,15.65487,15966.01692,true
11,22,0.16032,42.982350000000004,true
1,11,1.64052,0.0,true
5,22,0.02641,0.0,true
21,14,0.266976,418.77615999999995,true
21,22,0.186768,18.78264,true
51,14,0.6963499999999999,792.0625,true
7,2,1.25712,898.68042,false
24,14,5.6196,5493.504000000001,true
21,14,0.075888,272.69980000000004,true
21,9,0.028854000000000005,9.82916,true
36,22,2.7096,246.70208,true
24,2,7.619999999999999,2610.3168,true
52,14,43.81856,11588.34768,false
34,2,3.7494000000000005,3024.99354,true
3,14,0.240792,226.20972,true
34,14,0.04536,137.35038,true
52,14,36.9369,13720.98,true
21,2,0.26049599999999995,180.82604999999998,true
24,14,1.750652,1089.231,true
30,14,0.22285200000000002,262.07284999999996,true
21,20,0.0,0.0,true
18,3,0.021539999999999997,73.06156,true
34,9,0.38795999999999997,67.81779999999999,true
42,14,0.34372800000000003,474.92368,true
30,14,7.4232,11758.03104,true
40,2,0.23500799999999997,600.31839,true
3,14,0.21398399999999998,226.0762,true
28,14,0.18431999999999998,3737.19346,true
7,12,0.03969,51.731790000000004,true
21,20,0.0,0.0,true
7,22,0.58014,0.0,true
21,9,0.138672,42.97344,true
18,14,0.44239999999999996,215.8702,false
44,14,0.10872,170.24212,true
36,2,0.036864,0.0,true
18,14,0.115668,84.53298000000001,true
15,22,0.44208000000000003,620.36986,false
21,20,0.0,0.0,true
15,27,0.10962,43.955729999999996,true
21,9,0.065232,129.18447,true
7,9,0.33048,344.39593999999994,false
52,14,14.660352,41998.27968,true
42,25,0.31536,91.09976,true
44,14,5.212536,4843.9346000000005,true
40,14,0.71082,846.5169599999999,true
24,14,3.5766720000000003,10312.302000000001,true
7,2,0.26275200000000004,65.80285,true
30,2,0.26208000000000004,530.20008,true
50,14,0.564696,1655.29455,true
21,2,0.4608,226.07636000000002,true
30,2,2.8425599999999998,3130.41245,true
50,14,0.6055,2850.55725,true
3,2,0.0576,160.40699999999998,true
42,14,0.133224,402.90520000000004,true
40,14,2.745792,4730.5899500000005,true
7,2,0.10888,0.0,true
37,14,1.9497600000000002,4252.695140000001,true
24,13,19.44,3578.7324999999996,false
28,14,0.5581349999999999,133.55888000000002,true
52,14,39.963924,90754.482,true
30,14,0.262656,584.8234299999999,true
21,22,0.053424000000000006,66.096,true
7,22,0.6911999999999999,451.83216,false
21,20,0.0,0.0,true
51,2,0.25334100000000004,111.01716,true
3,9,0.22175999999999998,156.66815999999997,true
24,14,1.0875,1323.426,true
34,14,0.169771,258.33258,true
5,14,1.8215670000000002,6955.0412799999995,true
8,14,0.243936,457.3665,true
38,2,0.051828000000000006,63.012600000000006,true
6,14,0.070073,29.5092,true
46,9,0.12264,69.0426,true
32,14,0.5203800000000001,102.99437999999999,true
49,2,0.020016,391.6535,true
32,14,0.185472,139.68372,true
39,2,0.144648,0.0,true
39,14,0.658149,999.8244000000001,true
39,2,1.5478319999999999,2304.3638400000004,true
27,14,0.08179199999999999,1052.0665800000002,true
6,14,0.695952,239.05162,true
38,15,0.09303,41.29515,true
6,9,0.06220799999999999,275.55,true
53,12,0.195552,265.71569999999997,true
46,9,4.391712,2461.48346,true
52,14,47.609856,46555.084800000004,true
29,14,0.897732,453.16610000000003,true
38,14,0.056448,385.57364999999993,true
39,2,1.026564,1018.8147600000001,true
35,14,6.876576,17048.35284,true
22,14,0.21519600000000003,472.44988,true
49,2,0.12226200000000001,61.36065,true
27,14,0.128849,117.29745,true
6,1,0.48114,76.6908,true
38,14,0.10001399999999999,616.1799,true
6,9,0.541512,92.5288,true
49,14,0.21715199999999998,148.97358,true
53,14,0.35712,642.1329000000001,true
29,14,1.175724,657.2409,true
49,14,0.040843000000000004,303.3288,true
46,14,0.698688,878.94072,false
39,22,0.1092,685.0782399999999,true
49,14,0.82656,2172.35772,true
38,15,0.5938439999999999,398.51538999999997,false
53,2,1.062144,404.05388,true
37,2,0.65376,841.51818,true
39,14,0.172746,191.80063999999996,true
15,22,0.696384,1001.0184000000002,true
15,22,0.013104,0.0,true
37,15,0.363456,26.67906,true
39,22,1.0752,270.98580000000004,true
39,14,0.76626,1558.55225,true
37,14,5.20128,1322.8878,false
39,9,0.242144,270.74241,true
57,14,1.2303720000000002,1057.63766,true
57,9,0.096432,0.0,true
57,25,0.24591600000000002,84.7605,true
50,14,0.4648,1355.6373600000002,true
57,12,0.007896,9.494520000000001,true
26,14,0.21140399999999998,0.0,true
1,14,20.926224,9597.796900000001,false
57,9,0.5082,2030.4618,true
26,14,9.121994999999998,1776.0608600000003,true
2,17,0.12768000000000002,264.3228,false
2,12,0.121842,29.277680000000004,true
8,22,0.00468,9.1392,true
52,14,40.215990000000005,37352.427840000004,true
8,14,0.325638,679.9685999999999,true
52,14,77.621185,100955.05056,true
52,2,2.14056,1881.59706,true
8,2,3.42468,876.0428099999999,true
2,14,0.92448,2449.3080999999997,true
52,14,0.3015,4599.067620000001,true
8,2,0.054264,14.99718,true
52,14,91.97786099999999,56781.33552,true
2,12,0.128562,43.37008,true
2,3,0.18359999999999999,288.27230999999995,true
47,14,0.41601599999999994,149.04465,true
43,14,0.357552,221.35572000000002,true
5,25,0.37017,176.10783,true
27,1,0.14207999999999998,6.167140000000001,true
36,22,0.307008,244.3024,true
43,14,0.546912,1382.13248,true
58,9,0.2226,299.12272,true
43,20,0.0,0.0,true
27,2,5.621616,4862.525070000001,false
16,14,0.334512,0.0,true
16,14,0.093888,153.22494999999998,true
5,14,3.537792,3074.3244600000003,false
36,14,0.133392,48.30068,true
16,14,5.79456,4203.4998,true
47,2,0.410112,0.0,true
16,3,0.10945200000000001,74.90544000000001,true
51,14,0.254304,693.86906,false
58,9,1.9965600000000001,1381.34118,false
43,2,0.0288,33.7428,true
36,14,0.17107199999999997,87.85602,true
27,1,1.1810399999999999,523.7138199999999,true
27,14,0.679084,1516.40568,false
36,22,1.3703999999999998,216.6813,true
5,14,0.495432,296.88223999999997,true
37,14,0.15563,172.42896,true
51,2,0.07286400000000001,316.67712,true
37,14,0.43461600000000006,391.15546000000006,true
58,9,0.12304799999999999,0.0,true
58,9,0.40845,181.8488,true
37,14,0.015623999999999999,33.11352,true
51,14,3.428568,11195.59932,true
51,6,0.115345,534.963,true
21,9,0.15696,167.44966000000002,true
45,14,0.5688,1051.66842,true
48,14,0.11222400000000002,27.446880000000004,true
4,22,0.10731599999999998,0.0,true
14,22,0.021336,53.69217,true
48,14,0.186564,0.0,true
7,22,1.20168,305.72064,true
7,2,0.21816,220.84689000000003,true
16,14,3.7152000000000003,13548.225349999999,true
45,14,0.30297599999999997,353.6174,true
48,14,0.172656,300.18816,false
48,14,1.112832,6677.50353,true
20,2,0.4935,514.1411999999999,true
55,14,0.038078,262.46065999999996,true
48,2,0.27561599999999997,0.0,false
4,22,0.46871999999999997,310.73987999999997,true
14,22,0.46271999999999996,195.2604,true
14,2,0.76176,713.0563199999999,true
21,14,0.41414399999999996,364.17072,true
21,20,0.0,0.0,true
20,9,0.8190000000000001,197.658,true
16,14,0.5003070000000001,135.61378,true
14,14,1.518336,974.8088500000001,true
21,14,0.05838,23.002979999999997,true
48,2,0.13566,157.49099999999999,true
48,2,0.34041599999999994,236.3445,true
20,14,0.59094,267.2112,true
48,14,2.52672,6133.42596,true
26,14,5.696565,12121.58952,true
7,22,0.20328,35.4246,true
55,14,0.372816,397.16121999999996,true
14,22,0.08363999999999999,0.0,true
7,9,0.036792000000000005,89.35836,true
26,14,2.375236,10404.5011,true
45,14,0.36662399999999995,817.92425,false
14,1,0.0759,12.222650000000002,true
21,9,0.10130399999999999,0.0,false
20,2,0.5186879999999999,229.86303999999998,true
13,14,8.287488000000002,8990.212000000001,true
23,13,0.76608,159.35296,true
7,9,0.3762,27.5877,true
26,14,11.653956999999998,5566.294980000001,true
14,22,0.116416,9.357479999999999,true
56,12,0.068292,18.28318,true
21,22,3.7542240000000002,935.76432,true
56,7,4.684036,483.81865000000005,false
47,14,3.528,5797.716719999999,true
22,9,1.348416,0.0,true
1,14,5.09355,1305.71224,true
52,2,0.27331199999999994,126.70528,true
52,14,3.9708,11522.36942,true
1,14,10.771488,0.0,true
52,2,0.06078600000000001,73.51526999999999,true
6,22,1.06992,493.45968,true
56,2,6.251040000000001,1993.9597400000002,true
4,22,2.1276,68.8071,true
47,2,0.8389439999999999,55.37503999999999,true
56,2,3.5035199999999995,2235.90392,true
1,14,1.9548,36655.44274,true
6,9,0.30657599999999996,154.1702,true
56,14,4.382208,325.81890000000004,false
14,9,0.0063,40.08867,true
40,14,1.283832,2844.0710999999997,true
4,9,0.054726000000000004,0.0,true
21,1,0.6971999999999999,166.35083,true
14,1,0.030420000000000003,10.57749,true
1,9,0.9581879999999999,0.0,true
1,14,99.04948199999998,12514.31818,true
52,12,0.09916200000000001,5.01182,true
22,9,7.07616,1064.12434,true
21,22,1.858464,0.0,true
22,9,1.472256,0.0,true
6,9,0.303552,0.0,true
4,9,0.28944,545.7831,true
21,22,2.4269760000000002,0.0,true
56,7,0.12660000000000002,651.3271199999999,true
14,9,0.44812799999999997,181.793,false
24,14,4.724970999999999,13722.535999999998,true
14,22,0.06432,0.0,true
6,9,3.97728,2643.9968000000003,true
56,12,0.054012000000000004,63.91084000000001,true
56,14,2.4261120000000003,2404.8567799999996,true
22,9,1.62864,5191.28062,true
21,22,1.6202880000000002,5519.233499999999,true
52,14,0.48729599999999995,0.0,true
6,22,0.271584,0.0,true
14,22,5.85024,1388.9144099999999,true
1,9,34.36633200000001,3082.4180400000005,true
52,14,7.0704,37857.86245,true
56,12,0.05355,64.97928,true
30,2,1.89792,1070.3721600000001,true
47,14,0.42551999999999995,2898.03622,true
36,2,0.09916200000000001,41.825680000000006,true
36,22,0.19540799999999997,74.18192,true
43,14,0.5613119999999999,732.97496,false
37,2,0.221256,419.50545,false
45,15,0.166566,393.70068000000003,false
3,9,0.682272,273.9835,true
43,15,0.275616,131.15232,true
47,2,0.8945279999999999,717.87816,true
21,2,0.400032,39.204,true
36,22,1.158,199.89672000000002,true
37,14,0.290304,258.34875999999997,false
37,15,0.38750399999999996,78.19967,true
18,14,0.17828999999999998,384.18059999999997,true
51,6,0.684165,1375.10916,true
15,2,0.416736,397.32,true
3,2,0.38001599999999996,21.384,true
30,14,12.268799999999999,22088.65365,true
18,14,11.190452,1232.8254399999998,true
18,14,0.030184000000000002,0.0,false
3,14,0.321984,571.8802,true
15,22,0.069384,78.25591999999999,true
15,9,0.18288,291.98813,true
